File,k,Ratio,Audio MSE,Audio PSNR,Audio SNR,Rate(kBps),Image Size,Status
mdrb0_si2109.wav,8,4:2:0,2886.66867,55.71,18.37,3.47,256x256 (4:2:0),Success
mrvg0_si510.wav,8,4:2:0,5226.64593,53.13,8.19,5.46,256x256 (4:2:0),Success
mwvw0_si846.wav,8,4:2:0,3790.37509,54.52,12.6,4.5,256x256 (4:2:0),Success
mfrm0_sx75.wav,8,4:2:0,4677.22376,53.61,15.04,5.27,256x256 (4:2:0),Success
fmah1_sx339.wav,8,4:2:0,6816.16936,51.97,19.68,7.58,256x256 (4:2:0),Success
fcke0_si1111.wav,8,4:2:0,4380.62346,53.89,15.56,4.82,128x128 (4:2:0),Success
mfxs0_sx414.wav,8,4:2:0,4239.62302,54.04,11.29,4.53,256x256 (4:2:0),Success
mbwp0_si1969.wav,8,4:2:0,4720.67315,53.57,8.53,4.94,256x256 (4:2:0),Success
fmkf0_sx276.wav,8,4:2:0,4488.37742,53.79,26.83,5.39,256x256 (4:2:0),Success
mrmg0_si1080.wav,8,4:2:0,4024.7181,54.26,15.37,4.78,256x256 (4:2:0),Success
fbas0_sx127.wav,8,4:2:0,6069.38512,52.48,5.39,6.73,256x256 (4:2:0),Success
mjpm1_si1897.wav,8,4:2:0,10189.98183,50.23,21.24,12.21,256x256 (4:2:0),Success
mlns0_si777.wav,8,4:2:0,5353.91065,53.02,16.08,6.75,256x256 (4:2:0),Success
fjsk0_sx62.wav,8,4:2:0,3966.66362,54.32,13.83,4.55,256x256 (4:2:0),Success
mjae0_si2154.wav,8,4:2:0,4417.48514,53.86,21.12,5.16,256x256 (4:2:0),Success
fmah1_si1509.wav,8,4:2:0,4353.71831,53.92,22.25,5.5,256x256 (4:2:0),Success
mrbc0_sx329.wav,8,4:2:0,3421.38573,54.97,20.06,3.88,256x256 (4:2:0),Success
mpam0_sa2.wav,8,4:2:0,1966.42531,57.37,25.55,2.17,256x256 (4:2:0),Success
mjrh0_si1840.wav,8,4:2:0,3945.18394,54.35,19.36,4.47,256x256 (4:2:0),Success
fedw0_sx274.wav,8,4:2:0,4574.75536,53.71,17.81,5.26,256x256 (4:2:0),Success
mmjb1_sx238.wav,8,4:2:0,3131.95787,55.35,17.29,3.28,256x256 (4:2:0),Success
mdlb0_si676.wav,8,4:2:0,3573.35922,54.78,20.04,3.91,256x256 (4:2:0),Success
mtkd0_si630.wav,8,4:2:0,3248.1357,55.19,24.65,3.78,256x256 (4:2:0),Success
mgjf0_sx371.wav,8,4:2:0,4501.9969,53.77,17.53,4.9,256x256 (4:2:0),Success
mjrp0_si1845.wav,8,4:2:0,2709.97655,55.98,20.93,3.18,256x256 (4:2:0),Success
mkcl0_sx191.wav,8,4:2:0,4272.55583,54.0,19.86,4.86,256x256 (4:2:0),Success
ftlg0_si1743.wav,8,4:2:0,2491.70462,56.34,19.03,3.06,256x256 (4:2:0),Success
mbbr0_sa1.wav,8,4:2:0,3833.62409,54.47,11.88,4.63,256x256 (4:2:0),Success
mkch0_sa2.wav,8,4:2:0,9171.02646,50.68,8.98,10.28,256x256 (4:2:0),Success
mgjf0_si776.wav,8,4:2:0,4429.06822,53.85,20.53,4.98,256x256 (4:2:0),Success
mjpg0_si1191.wav,8,4:2:0,6438.26968,52.22,16.81,7.46,256x256 (4:2:0),Success
mgrt0_sx100.wav,8,4:2:0,3959.90891,54.33,11.94,3.87,256x256 (4:2:0),Success
flmc0_sx292.wav,8,4:2:0,4464.80104,53.81,15.87,4.98,256x256 (4:2:0),Success
fdjh0_sx305.wav,8,4:2:0,6005.18977,52.52,23.27,7.57,256x256 (4:2:0),Success
mers0_si1649.wav,8,4:2:0,11579.35021,49.67,9.51,13.1,256x256 (4:2:0),Success
msjk0_sa1.wav,8,4:2:0,5094.09455,53.24,20.29,6.55,256x256 (4:2:0),Success
mrpc1_sx132.wav,8,4:2:0,4297.86656,53.98,20.16,5.46,256x256 (4:2:0),Success
mrws0_si1102.wav,8,4:2:0,1887.25557,57.55,19.08,2.05,256x256 (4:2:0),Success
mtrt0_sx57.wav,8,4:2:0,6072.36007,52.48,10.73,7.07,256x256 (4:2:0),Success
fbas0_sa2.wav,8,4:2:0,3207.65403,55.25,10.96,3.45,256x256 (4:2:0),Success
mcpm0_sx294.wav,8,4:2:0,8172.56783,51.19,11.4,8.98,256x256 (4:2:0),Success
msah1_sx59.wav,8,4:2:0,7035.81983,51.84,5.71,8.05,256x256 (4:2:0),Success
mdjm0_sa2.wav,8,4:2:0,4654.0802,53.63,8.83,5.36,256x256 (4:2:0),Success
mljb0_sa1.wav,8,4:2:0,3084.78015,55.42,17.91,3.73,256x256 (4:2:0),Success
mesj0_sx187.wav,8,4:2:0,5134.03663,53.2,16.83,6.08,256x256 (4:2:0),Success
mwew0_sx101.wav,8,4:2:0,4417.82065,53.86,23.6,5.05,256x256 (4:2:0),Success
mprk0_sx377.wav,8,4:2:0,3094.09538,55.4,21.77,3.72,256x256 (4:2:0),Success
fgcs0_si856.wav,8,4:2:0,3639.55987,54.7,21.03,4.36,256x256 (4:2:0),Success
mrds0_sa1.wav,8,4:2:0,3786.90375,54.53,14.4,4.8,256x256 (4:2:0),Success
mres0_sx227.wav,8,4:2:0,5851.85982,52.64,13.83,6.01,256x256 (4:2:0),Success
fnkl0_si1522.wav,8,4:2:0,3933.49885,54.36,16.27,4.75,256x256 (4:2:0),Success
fmml0_sx50.wav,8,4:2:0,5948.15945,52.57,7.16,6.05,256x256 (4:2:0),Success
msem1_sa2.wav,8,4:2:0,5119.39021,53.22,13.21,5.62,256x256 (4:2:0),Success
mmrp0_sx144.wav,8,4:2:0,6211.5928,52.38,20.29,7.16,256x256 (4:2:0),Success
mcsh0_sx289.wav,8,4:2:0,4413.07229,53.86,24.58,5.76,256x256 (4:2:0),Success
mwrp0_sa2.wav,8,4:2:0,4773.63569,53.52,17.49,5.27,256x256 (4:2:0),Success
fskp0_sx108.wav,8,4:2:0,6813.67153,51.98,19.94,8.02,256x256 (4:2:0),Success
fsjk1_sx125.wav,8,4:2:0,4219.99266,54.06,12.02,4.95,256x256 (4:2:0),Success
fdkn0_sx451.wav,8,4:2:0,2151.42258,56.98,20.73,2.57,256x256 (4:2:0),Success
flkm0_sx440.wav,8,4:2:0,3434.98008,54.95,13.97,3.83,256x256 (4:2:0),Success
frjb0_sx437.wav,8,4:2:0,3954.00419,54.34,20.32,4.65,256x256 (4:2:0),Success
msah1_si2309.wav,8,4:2:0,5674.82062,52.77,5.3,5.98,256x256 (4:2:0),Success
mfer0_sx322.wav,8,4:2:0,8654.15563,50.94,12.44,9.3,256x256 (4:2:0),Success
mmab1_si1494.wav,8,4:2:0,10352.55481,50.16,12.43,11.72,256x256 (4:2:0),Success
mmab0_si1362.wav,8,4:2:0,2848.84972,55.76,24.16,2.99,256x256 (4:2:0),Success
mdhs0_si2160.wav,8,4:2:0,2270.2961,56.75,19.98,2.5,256x256 (4:2:0),Success
mdrm0_sx203.wav,8,4:2:0,4799.67822,53.5,18.04,5.63,256x256 (4:2:0),Success
mrxb0_sx325.wav,8,4:2:0,2706.2779,55.99,16.41,3.12,256x256 (4:2:0),Success
mjdm1_sx275.wav,8,4:2:0,3998.59001,54.29,22.91,4.65,256x256 (4:2:0),Success
fpjf0_sa2.wav,8,4:2:0,4099.99263,54.18,11.65,4.61,256x256 (4:2:0),Success
mtwh0_sa2.wav,8,4:2:0,5735.62167,52.72,11.72,6.4,256x256 (4:2:0),Success
mcal0_sx148.wav,8,4:2:0,6615.23101,52.1,6.93,7.01,256x256 (4:2:0),Success
milb0_sx93.wav,8,4:2:0,9258.15195,50.64,12.32,10.6,256x256 (4:2:0),Success
mjda0_sx131.wav,8,4:2:0,4789.33199,53.51,16.4,5.1,256x256 (4:2:0),Success
mreh1_sx69.wav,8,4:2:0,3323.99613,55.09,24.57,3.94,256x256 (4:2:0),Success
fsrh0_sx311.wav,8,4:2:0,2324.89837,56.64,20.71,2.75,256x256 (4:2:0),Success
freh0_sx145.wav,8,4:2:0,5100.49023,53.23,17.42,5.73,256x256 (4:2:0),Success
mprt0_si1210.wav,8,4:2:0,2971.12489,55.58,17.05,3.47,256x256 (4:2:0),Success
mrmg0_sa1.wav,8,4:2:0,6552.29307,52.15,14.12,7.85,256x256 (4:2:0),Success
msfh0_sx136.wav,8,4:2:0,3482.63636,54.89,17.4,3.96,256x256 (4:2:0),Success
mwsh0_sa1.wav,8,4:2:0,3460.7424,54.92,24.84,4.35,256x256 (4:2:0),Success
mnls0_sx43.wav,8,4:2:0,6888.58999,51.93,15.18,8.03,256x256 (4:2:0),Success
fhlm0_sx349.wav,8,4:2:0,5205.86699,53.14,10.56,5.55,256x256 (4:2:0),Success
fklc0_sx175.wav,8,4:2:0,2637.25919,56.1,17.43,2.94,256x256 (4:2:0),Success
msem1_sx450.wav,8,4:2:0,2077.32567,57.13,18.7,2.39,256x256 (4:2:0),Success
fsag0_sx333.wav,8,4:2:0,2982.40481,55.56,19.25,3.39,256x256 (4:2:0),Success
mrgg0_sx119.wav,8,4:2:0,3926.65179,54.37,14.02,4.63,256x256 (4:2:0),Success
mdld0_sx193.wav,8,4:2:0,7827.30154,51.37,21.98,10.03,256x256 (4:2:0),Success
mcth0_si1839.wav,8,4:2:0,5209.46008,53.14,14.84,5.89,256x256 (4:2:0),Success
mjes0_sx304.wav,8,4:2:0,6152.17455,52.42,15.81,6.94,256x256 (4:2:0),Success
mrpc0_sx43.wav,8,4:2:0,1660.33284,58.11,17.23,1.66,256x256 (4:2:0),Success
mkch0_sx388.wav,8,4:2:0,5137.77237,53.2,17.06,6.15,256x256 (4:2:0),Success
mlll0_sx193.wav,8,4:2:0,3152.55689,55.32,28.91,3.47,256x256 (4:2:0),Success
mmeb0_sa1.wav,8,4:2:0,4905.80714,53.4,18.52,5.99,256x256 (4:2:0),Success
mjhi0_sx158.wav,8,4:2:0,7200.3027,51.74,9.21,8.02,256x256 (4:2:0),Success
fdas1_sx111.wav,8,4:2:0,5025.45054,53.3,19.68,5.57,256x256 (4:2:0),Success
mdcd0_si785.wav,8,4:2:0,3617.37672,54.73,12.95,4.21,256x256 (4:2:0),Success
mmaa0_sa2.wav,8,4:2:0,5140.25726,53.2,17.93,5.94,256x256 (4:2:0),Success
mrlr0_si1826.wav,8,4:2:0,5148.44896,53.19,16.99,5.96,256x256 (4:2:0),Success
mtqc0_sx361.wav,8,4:2:0,2176.83246,56.93,21.32,2.4,256x256 (4:2:0),Success
mhmg0_sa2.wav,8,4:2:0,3997.56101,54.29,18.65,4.55,256x256 (4:2:0),Success
mrmh0_sx121.wav,8,4:2:0,7515.95739,51.55,15.67,8.75,256x256 (4:2:0),Success
mctw0_sx203.wav,8,4:2:0,5968.13389,52.55,14.58,6.72,256x256 (4:2:0),Success
mprd0_sx81.wav,8,4:2:0,3746.06091,54.57,24.98,4.24,256x256 (4:2:0),Success
mjdg0_si1042.wav,8,4:2:0,3684.86171,54.64,13.43,4.0,256x256 (4:2:0),Success
mlll0_sx103.wav,8,4:2:0,8521.73372,51.0,20.99,10.22,256x256 (4:2:0),Success
mrdd0_si1050.wav,8,4:2:0,3582.28353,54.77,15.18,4.13,256x256 (4:2:0),Success
mdcm0_sx220.wav,8,4:2:0,4807.98159,53.49,18.99,5.72,256x256 (4:2:0),Success
fjdm2_sx142.wav,8,4:2:0,4971.82329,53.34,20.08,5.6,256x256 (4:2:0),Success
fgrw0_si1152.wav,8,4:2:0,2821.14139,55.8,13.45,3.31,256x256 (4:2:0),Success
mwvw0_si846.wav,8,4:2:0,3968.75638,54.32,12.4,4.74,256x256 (4:2:0),Success
mjtc0_sx110.wav,8,4:2:0,4787.40553,53.51,12.79,5.44,256x256 (4:2:0),Success
mgsh0_sx186.wav,8,4:2:0,2969.95178,55.58,22.82,3.42,256x256 (4:2:0),Success
mram0_sx375.wav,8,4:2:0,3870.6225,54.43,17.95,4.31,256x256 (4:2:0),Success
fblv0_sx248.wav,8,4:2:0,7452.6858,51.59,11.97,8.83,256x256 (4:2:0),Success
flag0_sx204.wav,8,4:2:0,4353.00937,53.92,16.7,4.79,256x256 (4:2:0),Success
mtas1_sx298.wav,8,4:2:0,2970.90502,55.58,17.32,3.43,256x256 (4:2:0),Success
fawf0_si1630.wav,8,4:2:0,7885.25783,51.34,11.07,9.4,256x256 (4:2:0),Success
mljc0_sa2.wav,8,4:2:0,5582.877,52.84,9.81,5.84,256x256 (4:2:0),Success
mmlm0_sa2.wav,8,4:2:0,4413.94603,53.86,20.75,5.11,256x256 (4:2:0),Success
mhjb0_sx27.wav,8,4:2:0,8407.14626,51.06,15.87,9.3,256x256 (4:2:0),Success
fsrh0_sx131.wav,8,4:2:0,5130.54286,53.21,15.74,5.48,256x256 (4:2:0),Success
mrlj1_si2301.wav,8,4:2:0,2364.98331,56.57,12.91,2.66,256x256 (4:2:0),Success
fdml0_sa1.wav,8,4:2:0,3638.03839,54.7,15.38,4.17,256x256 (4:2:0),Success
mkch0_sx28.wav,8,4:2:0,9075.37104,50.73,12.69,10.47,256x256 (4:2:0),Success
mdlc1_si2065.wav,8,4:2:0,2898.15473,55.69,18.86,3.44,256x256 (4:2:0),Success
mjxl0_sx92.wav,8,4:2:0,4980.76476,53.34,21.54,6.1,256x256 (4:2:0),Success
mvrw0_sx135.wav,8,4:2:0,1846.98465,57.64,20.31,2.19,256x256 (4:2:0),Success
mcdr0_sa2.wav,8,4:2:0,3259.25881,55.18,21.65,3.73,256x256 (4:2:0),Success
fjen0_si1047.wav,8,4:2:0,3880.3069,54.42,15.78,3.96,256x256 (4:2:0),Success
feme0_sa1.wav,8,4:2:0,5111.90443,53.22,17.39,6.26,256x256 (4:2:0),Success
mbwp0_sx259.wav,8,4:2:0,4613.75753,53.67,11.48,4.69,256x256 (4:2:0),Success
mkxl0_si1958.wav,8,4:2:0,1904.77492,57.51,22.2,2.37,256x256 (4:2:0),Success
mklr0_sa1.wav,8,4:2:0,3769.00872,54.55,20.87,4.76,256x256 (4:2:0),Success
mpar0_sx136.wav,8,4:2:0,2622.97846,56.12,12.1,2.86,256x256 (4:2:0),Success
mbma0_sx52.wav,8,4:2:0,5231.891,53.12,9.64,5.9,256x256 (4:2:0),Success
msds0_si1707.wav,8,4:2:0,3102.96617,55.39,20.69,3.87,256x256 (4:2:0),Success
fgmd0_sx323.wav,8,4:2:0,4989.21211,53.33,14.07,5.73,256x256 (4:2:0),Success
mgxp0_sx187.wav,8,4:2:0,6404.88552,52.24,18.89,7.01,256x256 (4:2:0),Success
mkdb0_si588.wav,8,4:2:0,3599.77289,54.75,10.9,3.86,256x256 (4:2:0),Success
mkdt0_sx353.wav,8,4:2:0,4007.38295,54.28,13.9,4.42,256x256 (4:2:0),Success
mrcw0_sx291.wav,8,4:2:0,5951.68911,52.56,10.05,6.52,256x256 (4:2:0),Success
fnmr0_sx319.wav,8,4:2:0,5308.402,53.06,19.8,6.23,256x256 (4:2:0),Success
maeb0_si1411.wav,8,4:2:0,3330.46562,55.08,17.39,3.82,256x256 (4:2:0),Success
mprd0_sa2.wav,8,4:2:0,3866.55039,54.44,22.28,4.22,256x256 (4:2:0),Success
mrgs0_sx276.wav,8,4:2:0,8212.57819,51.16,19.91,9.62,256x256 (4:2:0),Success
mdwm0_sx376.wav,8,4:2:0,4503.93453,53.77,22.16,5.73,256x256 (4:2:0),Success
mrdd0_sx330.wav,8,4:2:0,1954.29431,57.4,18.44,2.2,256x256 (4:2:0),Success
maeb0_si2250.wav,8,4:2:0,4482.4218,53.79,14.7,5.02,256x256 (4:2:0),Success
mpar0_sa1.wav,8,4:2:0,3633.67513,54.71,12.97,4.45,256x256 (4:2:0),Success
mmsm0_si1106.wav,8,4:2:0,1844.61491,57.65,20.14,2.18,256x256 (4:2:0),Success
mkls1_sx375.wav,8,4:2:0,6237.35438,52.36,16.36,6.82,256x256 (4:2:0),Success
mjrh0_sx45.wav,8,4:2:0,4452.50063,53.82,18.87,5.24,256x256 (4:2:0),Success
mpam0_si1961.wav,8,4:2:0,5297.13349,53.07,17.58,6.08,256x256 (4:2:0),Success
mgaf0_sx382.wav,8,4:2:0,2856.9882,55.75,17.99,3.43,256x256 (4:2:0),Success
marc0_sx18.wav,8,4:2:0,3731.18263,54.59,17.31,4.29,256x256 (4:2:0),Success
mtjs0_sx202.wav,8,4:2:0,5924.28457,52.58,17.07,5.98,256x256 (4:2:0),Success
mjac0_si701.wav,8,4:2:0,2405.77684,56.5,16.19,2.58,256x256 (4:2:0),Success
mjtc0_sx380.wav,8,4:2:0,5865.44387,52.63,12.3,6.59,256x256 (4:2:0),Success
fjsp0_sx264.wav,8,4:2:0,5006.30232,53.31,21.52,5.82,256x256 (4:2:0),Success
mcmb0_sx8.wav,8,4:2:0,6193.49089,52.39,14.93,7.75,256x256 (4:2:0),Success
mgrl0_si2127.wav,8,4:2:0,6778.54682,52.0,11.11,6.87,256x256 (4:2:0),Success
marc0_sx198.wav,8,4:2:0,3548.18991,54.81,15.3,4.27,256x256 (4:2:0),Success
makr0_si1352.wav,8,4:2:0,8876.31548,50.83,16.73,10.76,256x256 (4:2:0),Success
mjln0_sa2.wav,8,4:2:0,4586.2378,53.69,21.67,5.29,256x256 (4:2:0),Success
mcew0_sx182.wav,8,4:2:0,3643.37188,54.69,16.43,3.72,256x256 (4:2:0),Success
mmxs0_sx426.wav,8,4:2:0,4912.80246,53.4,18.72,5.6,256x256 (4:2:0),Success
marc0_sx378.wav,8,4:2:0,1135.34196,59.76,22.78,1.14,256x256 (4:2:0),Success
mrav0_sx108.wav,8,4:2:0,5482.85444,52.92,10.52,6.0,256x256 (4:2:0),Success
fjsj0_sx314.wav,8,4:2:0,3520.53951,54.84,14.98,4.08,256x256 (4:2:0),Success
feac0_sa2.wav,8,4:2:0,5587.5903,52.84,12.78,5.89,256x256 (4:2:0),Success
mtat0_sx300.wav,8,4:2:0,4115.18988,54.17,12.11,4.48,256x256 (4:2:0),Success
mrjr0_si1812.wav,8,4:2:0,1620.95191,58.21,20.52,1.79,256x256 (4:2:0),Success
mpam0_si1961.wav,8,4:2:0,2797.58434,55.84,20.36,3.16,256x256 (4:2:0),Success
mjsr0_sx164.wav,8,4:2:0,4687.36817,53.6,18.59,5.59,256x256 (4:2:0),Success
mrfk0_si2336.wav,8,4:2:0,4428.60569,53.85,12.66,5.06,256x256 (4:2:0),Success
mdpb0_sx56.wav,8,4:2:0,5438.20245,52.95,18.94,5.91,256x256 (4:2:0),Success
msas0_sx116.wav,8,4:2:0,4667.01274,53.62,20.29,5.57,256x256 (4:2:0),Success
mfmc0_sx52.wav,8,4:2:0,4607.77602,53.67,14.58,4.9,256x256 (4:2:0),Success
mtpp0_sx158.wav,8,4:2:0,4515.02094,53.76,19.82,5.03,256x256 (4:2:0),Success
fkde0_si1141.wav,8,4:2:0,1930.33665,57.45,19.27,2.42,256x256 (4:2:0),Success
fgcs0_si2116.wav,8,4:2:0,4896.48931,53.41,22.78,6.21,256x256 (4:2:0),Success
mmdh0_si1656.wav,8,4:2:0,1996.65071,57.31,19.66,2.43,256x256 (4:2:0),Success
mvrw0_sx405.wav,8,4:2:0,4555.8553,53.72,11.67,5.11,256x256 (4:2:0),Success
mjth0_si666.wav,8,4:2:0,6796.33087,51.99,8.81,8.05,256x256 (4:2:0),Success
msdh0_si980.wav,8,4:2:0,2420.42627,56.47,22.39,2.82,256x256 (4:2:0),Success
fkms0_sa2.wav,8,4:2:0,5222.13099,53.13,17.3,6.13,256x256 (4:2:0),Success
msds0_sx267.wav,8,4:2:0,3086.41921,55.41,22.14,3.57,256x256 (4:2:0),Success
fcmh1_sx143.wav,8,4:2:0,7435.59387,51.6,12.24,8.02,256x256 (4:2:0),Success
fvmh0_sx296.wav,8,4:2:0,6358.50676,52.28,20.82,7.88,256x256 (4:2:0),Success
mmaa0_sx35.wav,8,4:2:0,6854.27428,51.95,16.38,7.77,256x256 (4:2:0),Success
mbbr0_sx155.wav,8,4:2:0,3832.035,54.47,10.06,4.28,256x256 (4:2:0),Success
fkms0_sx410.wav,8,4:2:0,11083.84059,49.86,13.71,13.09,256x256 (4:2:0),Success
mlel0_si1876.wav,8,4:2:0,8620.02348,50.95,16.99,9.64,256x256 (4:2:0),Success
fksr0_si1747.wav,8,4:2:0,2114.45419,57.06,25.61,2.46,256x256 (4:2:0),Success
msat1_sx353.wav,8,4:2:0,4055.87651,54.23,24.43,5.04,256x256 (4:2:0),Success
mkcl0_sa1.wav,8,4:2:0,3031.00213,55.49,21.34,3.57,256x256 (4:2:0),Success
mmdb0_sa1.wav,8,4:2:0,4423.37423,53.85,21.81,5.33,256x256 (4:2:0),Success
mjmm0_sx175.wav,8,4:2:0,2970.80315,55.58,12.99,3.25,256x256 (4:2:0),Success
msas0_si2006.wav,8,4:2:0,2743.60382,55.93,21.85,3.48,256x256 (4:2:0),Success
fscn0_sx86.wav,8,4:2:0,2444.32492,56.43,16.53,2.54,256x256 (4:2:0),Success
mrxb0_sx145.wav,8,4:2:0,7646.72621,51.47,12.39,8.76,256x256 (4:2:0),Success
mjls0_si1726.wav,8,4:2:0,2058.87183,57.17,23.97,2.38,256x256 (4:2:0),Success
mdss1_sa2.wav,8,4:2:0,3003.29532,55.53,19.71,3.51,256x256 (4:2:0),Success
fgdp0_si2248.wav,8,4:2:0,3079.30428,55.42,20.95,3.48,256x256 (4:2:0),Success
mgjf0_sx101.wav,8,4:2:0,4654.16864,53.63,19.3,5.56,256x256 (4:2:0),Success
flod0_sx297.wav,8,4:2:0,7866.04692,51.35,13.44,9.08,256x256 (4:2:0),Success
mdlf0_sa1.wav,8,4:2:0,4820.31071,53.48,21.01,5.94,256x256 (4:2:0),Success
fjkl0_si2192.wav,8,4:2:0,12126.72331,49.47,9.74,13.03,256x256 (4:2:0),Success
mmds0_si1973.wav,8,4:2:0,10068.3851,50.28,9.73,11.45,256x256 (4:2:0),Success
mdcd0_sa2.wav,8,4:2:0,5962.42163,52.55,9.5,6.58,256x256 (4:2:0),Success
mgsh0_sx6.wav,8,4:2:0,3647.34539,54.69,20.25,4.53,256x256 (4:2:0),Success
mbef0_sx291.wav,8,4:2:0,8333.38649,51.1,12.89,9.4,256x256 (4:2:0),Success
mmeb0_si1357.wav,8,4:2:0,3217.84989,55.23,22.52,3.76,256x256 (4:2:0),Success
mree0_sx204.wav,8,4:2:0,5227.44558,53.13,14.49,6.2,256x256 (4:2:0),Success
mhmg0_sx285.wav,8,4:2:0,7152.82381,51.76,17.03,8.35,256x256 (4:2:0),Success
mrtk0_si1093.wav,8,4:2:0,1430.47397,58.75,22.59,1.56,256x256 (4:2:0),Success
mtat1_sx329.wav,8,4:2:0,1779.50783,57.81,22.15,2.11,256x256 (4:2:0),Success
mmxs0_sx246.wav,8,4:2:0,6984.15522,51.87,14.4,8.07,256x256 (4:2:0),Success
mmvp0_sa1.wav,8,4:2:0,2579.91836,56.19,20.0,3.21,256x256 (4:2:0),Success
mprd0_sx171.wav,8,4:2:0,3147.87948,55.33,23.28,3.77,256x256 (4:2:0),Success
fcal1_si773.wav,8,4:2:0,6625.43716,52.1,15.97,7.81,256x256 (4:2:0),Success
mcth0_sa2.wav,8,4:2:0,3214.80883,55.24,19.8,3.7,256x256 (4:2:0),Success
falk0_si456.wav,8,4:2:0,4120.53597,54.16,20.55,4.88,256x256 (4:2:0),Success
ftlg0_sx303.wav,8,4:2:0,6368.69434,52.27,16.13,7.81,256x256 (4:2:0),Success
mgaw0_sx85.wav,8,4:2:0,9921.33674,50.34,9.25,11.79,256x256 (4:2:0),Success
mplb0_sx314.wav,8,4:2:0,3821.13681,54.49,16.37,4.44,256x256 (4:2:0),Success
mbpm0_sx227.wav,8,4:2:0,11082.25405,49.86,12.24,11.6,256x256 (4:2:0),Success
mtxs0_sx160.wav,8,4:2:0,3381.99675,55.02,14.0,3.87,256x256 (4:2:0),Success
mrld0_sx424.wav,8,4:2:0,3814.64725,54.49,15.44,4.38,256x256 (4:2:0),Success
mpcs0_sx99.wav,8,4:2:0,4887.60593,53.42,21.64,5.63,256x256 (4:2:0),Success
mjjj0_si1163.wav,8,4:2:0,1584.38478,58.31,20.4,1.62,256x256 (4:2:0),Success
mnjm0_sx410.wav,8,4:2:0,3946.85361,54.35,16.19,4.16,256x256 (4:2:0),Success
mjrh0_sx135.wav,8,4:2:0,4278.51761,54.0,17.42,4.84,256x256 (4:2:0),Success
mfer0_sa1.wav,8,4:2:0,4014.52138,54.27,15.1,4.17,256x256 (4:2:0),Success
mpeb0_sx240.wav,8,4:2:0,6151.38719,52.42,15.44,7.28,256x256 (4:2:0),Success
fjsk0_sa1.wav,8,4:2:0,3226.02525,55.22,19.36,3.97,256x256 (4:2:0),Success
msfv0_sa1.wav,8,4:2:0,3167.22714,55.3,14.49,3.48,256x256 (4:2:0),Success
madc0_sx197.wav,8,4:2:0,6006.70001,52.52,18.24,6.58,256x256 (4:2:0),Success
fjcs0_sx229.wav,8,4:2:0,8104.17203,51.22,12.35,8.95,256x256 (4:2:0),Success
mtcs0_sx172.wav,8,4:2:0,3466.6583,54.91,16.11,4.16,256x256 (4:2:0),Success
mgsh0_sa1.wav,8,4:2:0,2864.57202,55.74,22.29,3.57,256x256 (4:2:0),Success
mkrg0_sx231.wav,8,4:2:0,4084.06428,54.2,8.79,4.57,128x128 (4:2:0),Success
fdml0_sa2.wav,8,4:2:0,5919.11599,52.59,13.06,6.45,256x256 (4:2:0),Success
mcmb0_sa2.wav,8,4:2:0,5465.10536,52.93,13.85,6.43,256x256 (4:2:0),Success
mglb0_si904.wav,8,4:2:0,4122.79694,54.16,15.25,4.78,256x256 (4:2:0),Success
mjpm0_sx288.wav,8,4:2:0,4159.21073,54.12,26.84,5.18,256x256 (4:2:0),Success
mabc0_sx241.wav,8,4:2:0,4278.92141,54.0,24.47,5.26,256x256 (4:2:0),Success
fhew0_si763.wav,8,4:2:0,2848.68666,55.76,18.87,3.52,256x256 (4:2:0),Success
makb0_sx296.wav,8,4:2:0,5776.1492,52.69,15.53,6.67,256x256 (4:2:0),Success
mabc0_sa1.wav,8,4:2:0,4143.32406,54.14,23.59,5.09,256x256 (4:2:0),Success
fpad0_sa1.wav,8,4:2:0,3868.56499,54.43,19.37,4.7,256x256 (4:2:0),Success
flbw0_sx409.wav,8,4:2:0,3245.89957,55.2,11.85,3.53,256x256 (4:2:0),Success
mses0_si2216.wav,8,4:2:0,7472.22263,51.57,9.83,8.57,256x256 (4:2:0),Success
mcss0_sx120.wav,8,4:2:0,3974.67305,54.32,24.07,4.81,256x256 (4:2:0),Success
mgak0_sx226.wav,8,4:2:0,4470.50587,53.81,13.24,4.95,256x256 (4:2:0),Success
mtmr0_sx133.wav,8,4:2:0,5355.9989,53.02,8.44,5.74,256x256 (4:2:0),Success
mdlc1_si1435.wav,8,4:2:0,2231.78282,56.82,22.72,2.57,256x256 (4:2:0),Success
fdrd1_si2149.wav,8,4:2:0,4182.50096,54.09,16.56,4.69,256x256 (4:2:0),Success
fdjh0_sx35.wav,8,4:2:0,5160.59758,53.18,23.01,6.14,256x256 (4:2:0),Success
fdnc0_si2287.wav,8,4:2:0,7269.10441,51.69,11.64,8.06,256x256 (4:2:0),Success
mwjg0_sa1.wav,8,4:2:0,3836.90682,54.47,10.0,4.21,256x256 (4:2:0),Success
mgwt0_si1539.wav,8,4:2:0,4620.18697,53.66,15.72,5.37,256x256 (4:2:0),Success
mjfr0_sx435.wav,8,4:2:0,2529.42477,56.28,15.84,2.96,256x256 (4:2:0),Success
mrko0_sx47.wav,8,4:2:0,2475.13905,56.37,21.97,2.68,256x256 (4:2:0),Success
fjen0_sa2.wav,8,4:2:0,4160.97858,54.12,14.86,4.59,256x256 (4:2:0),Success
